name,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,avg_return,return_volatility,cumulative_return,start_date,end_date,sp500_cumulative_return,normalized_return
Bill Cassidy,0.02390059,-0.0018876856,-0.05615791,0.075872235,-0.083124176,-0.08758893,0.047086813,0.0059844926,0.016705854,0.036562376,0.011468485,-0.2580678,0.23919658,-0.19107819,-0.051298752,0.2948866,0.18575093,0.32031298,0.21775237,0.15765624,-0.017919658,0.45442888,0.1488269,-0.1405115,0.032212492,0.012768282,-0.394267,-0.020027896,-0.08070033,-0.082818255,0.11359087,0.14099242,0.41464195,0.35438624,-0.17371118,-0.070953935,0.19688655,-0.10889507,-0.36222148,0.12751767,-0.20312093,-0.11736286,0.19357003,0.15793642,0.079667054,-0.49149016,-0.04087419,0.07482225,-0.28290007,0.3292054,-0.13641573,-0.031065492,0.1522835,0.28017232,0.15085696,-0.040719077,0.06399472,0.08117409,0.43694156,0.54088926,0.25227356,-0.047006417,0.341661,-0.026372528,0.0001640965127103345,0.009974126415985314,0.38874463861078246,2015-07-08 00:00:00,2021-12-31 00:00:00,0.9385978879879173,-0.5498532493771349
Kelly Loeffler,-0.16125233,-0.18841775,0.22869924,0.15941942,0.20611574,-0.39311132,-0.046144284,0.046858475,-0.4740273,0.091951594,0.28505248,-0.38434052,-0.22550744,0.10394039,0.25861603,-0.17033361,0.19843413,-0.102833636,-0.050678685,0.33726236,0.08289045,0.05699434,0.119816035,0.023013176,-0.09608276,-0.016875507,-0.05741672,-0.10046378,0.11030554,0.18127328,-0.11809698,-0.0981308,-0.060335595,0.15933257,0.007729675,-0.2555104,0.05357723,-0.099400535,-0.09096524,0.13326423,0.02922684,0.051475868,0.5081844,0.12144794,-0.04488089,-0.16868187,-0.05055828,-0.058880895,0.05301558,0.2680567,0.0012091834,0.13665324,-0.064667396,0.33881396,-0.14499693,-0.04193593,0.14088239,-0.07686914,0.036585283,0.4554393,0.049646046,-0.14744364,0.14064656,0.24076764,-0.00040227014777902733,0.00901932124567511,-0.28601407507088844,2020-01-21 00:00:00,2021-12-31 00:00:00,0.42706545693159487,-0.7130795320024833
David Perdue,-0.05165419,-0.0949726,-0.29550803,-0.061043732,-0.05726434,-0.32964516,-0.060980637,0.086363815,-0.42795342,-0.12870832,-0.05901053,-0.08886404,-0.039925,-0.11906011,0.01724997,-0.07258876,-0.1700089,-0.09231521,0.092902474,0.45287907,0.19516681,-0.010350632,-0.0813167,0.16888392,-0.0016335275,-0.3052209,-0.39388555,0.16775505,-0.0033127624,0.12125821,0.14897859,0.3243874,0.3342036,-0.13409223,-0.043730434,-0.46366623,0.12172174,-0.08312818,-0.07829622,-0.0926104,-0.18295772,-0.12072729,-0.112529784,0.07167112,0.10215791,-0.063586056,-0.113369256,-0.048663646,-0.0014922216,0.33892518,-0.37003022,0.124320015,0.1772517,0.2330537,0.14357896,-0.15714107,-0.054493003,-0.2078485,0.10658892,0.5125669,-0.07650021,-0.14217296,0.15937594,-0.21478294,0.00045251183155487645,0.019382019752735555,1.1543576822964898,2015-01-07 00:00:00,2021-12-31 00:00:00,0.9806377369206558,0.17371994537583402
John Hoeven,-0.060478993,0.2514817,-0.29355603,0.0037137053,-0.037752286,0.042730037,-0.1097138,-0.0629607,-0.20431677,-0.093815245,0.36391816,-0.11342611,0.09517504,-0.37018627,-0.01881696,0.007463779,-0.02677034,-0.021036487,0.10941056,0.3261824,0.036205396,0.35984832,-0.01901917,0.03267289,-0.16329913,-0.10794332,-0.15607212,-0.034653626,-0.11849413,-0.005636218,0.20373757,0.15891926,0.25382414,0.111664996,-0.24061133,-0.22309995,0.37435693,-0.29038295,-0.46428263,-0.14428009,-0.19608976,-0.04744752,0.37645912,0.22280888,-0.039372887,-0.080072984,-0.15746969,-0.07969038,0.34246582,0.29169095,0.24579993,0.14541233,0.41374573,0.23358592,-0.0998539,-0.00018309185,-0.0691793,0.4744573,0.8147969,0.6517106,-0.22697982,0.2675754,0.07743445,0.09175071,0.0002732305046014474,0.011292639493657409,0.6945519426968793,2015-01-16 00:00:00,2021-12-31 00:00:00,0.9852566083005434,-0.29070466560366415
John Kennedy,-0.008321002,0.0042940807,-0.008995689,0.011485534,0.011055237,-0.0137458965,0.004843166,0.0023418814,-0.0019016676,-0.012015874,-0.011436399,-0.00988858,-0.012582611,-0.0044001173,-0.0074946135,0.0017709117,-0.0063587464,0.0012956746,-0.0082528815,0.0001245495,-0.010183314,0.014289385,0.0063314885,0.00029190816,-0.0017108601,0.007284254,0.0075082667,-0.005178133,-0.015205054,0.007635426,-0.0011785049,0.007746581,-0.008567182,0.0052989163,-0.0012018643,0.007946741,-0.0010119155,0.002261145,0.012127111,0.011113735,0.0014602989,0.010391684,0.0020489525,-0.01261282,0.005217608,-0.0016138833,-0.011441683,-0.0118539985,-0.0053393543,0.0140793435,-0.005100364,-0.002034651,0.009423422,-0.008747553,0.012331301,0.01055089,-0.010983743,-0.012899496,-0.010171151,-0.010809783,0.012031542,0.0055884346,-0.014526602,0.00023197755,0.0005610522830749747,0.013291961615577424,0.6609195894623202,2018-10-11 00:00:00,2021-12-31 00:00:00,0.6200065855006412,0.04091300396167896
Ted Cruz,0.014619991,0.0037967153,-0.014971478,-0.0056096837,-0.008768091,0.0038238056,-0.0050771907,0.007096693,0.007373657,0.014928438,-0.015258264,-0.013950234,0.014213381,0.013889218,-0.009602997,0.0017635785,-0.013594873,-0.010968693,-0.007115489,0.014582127,-0.00763244,0.008798508,-0.007000815,-0.009369966,0.012987955,0.0061774347,-0.0046464615,0.011742314,0.0089832395,-0.0033089258,0.009803681,-0.013983609,0.003978731,-0.014550354,0.00014537759,-0.014632756,-0.003528025,0.01469215,0.005115416,0.0005444307,-0.009900466,-0.014763687,0.010420218,-0.01428627,0.0030326769,0.004078839,-0.0019460842,0.008596197,0.0045523327,0.011835404,0.008135775,-0.011731457,-0.0056343377,-0.00034483336,-0.005509369,-0.0071834717,0.00959084,0.01270226,-0.004781315,0.012341341,-0.015393486,-0.0105468575,-0.006500533,0.015456006,-0.00029418485038019125,0.022086967473836174,-0.7425225623596027,2015-02-03 00:00:00,2021-12-31 00:00:00,0.9705824602628152,-1.7131050226224178
Christopher A. Coons,-0.371717,-0.09823834,-0.20758508,-0.42769745,0.19452785,-0.30011424,-0.20570484,0.16337809,-0.6495065,-0.31596458,-0.0950451,-0.15788168,0.1801768,-0.29329917,-0.09142679,-0.0018066693,0.17739129,-0.2613835,0.22755681,0.36603862,0.36898783,0.27782765,-0.015376093,0.19879289,-0.15592445,-0.19339345,-0.008744078,-0.08625408,0.0112605905,0.106855616,0.15789,0.011058558,0.2832723,-0.22081009,0.1685187,-0.06603397,0.46736252,-0.043458454,-0.5478532,0.36462265,0.077950604,-0.31115898,0.22592245,-0.2648775,0.03687822,0.0822788,-0.23345369,0.019893924,0.075242415,0.08988063,-0.3110262,0.11584371,0.09094176,0.09783537,-0.018504275,0.12273485,0.17501353,-0.11442742,0.5084283,0.38170508,0.0447982,-0.17456032,-0.009483654,-0.092538625,-6.336587614904107e-05,0.005912133835952002,-0.07774993003487339,2018-08-23 00:00:00,2021-12-31 00:00:00,0.5938406143566001,-0.6715905443914735
Jack Reed,-0.49871463,0.090704426,-0.052945517,0.08569258,-0.07872537,-0.17645824,0.2585025,-0.055026513,-0.27892026,-0.27157906,0.0787265,-0.12866284,0.016723,-0.004106324,0.04284256,-0.25297973,-0.07892506,0.16539486,0.26181155,0.32760003,-0.20481092,0.17219982,-0.29629833,-0.11259845,0.20418559,-0.44022042,-0.18905249,0.20168513,0.09019627,0.018820299,0.31937754,0.32515186,0.3641645,-0.22851081,0.20604333,-0.4637704,0.02200767,-0.059471752,-0.62699157,0.2161734,-0.1083377,0.113423705,0.27483618,-0.16058894,-0.10736933,0.18433136,-0.46437475,-0.053710174,0.08861561,0.2183986,-0.36546537,0.29279107,0.44431698,0.2991758,0.12701763,-0.58278054,0.31616887,-0.0776254,0.33319262,0.44934046,0.026326397,-0.14053735,-0.027655533,0.19752704,0.0002934933359606474,0.009496389415027184,0.7357877932533431,2015-02-20 00:00:00,2021-12-31 00:00:00,0.9330859909011864,-0.1972981976478433
Patty Murray,-0.36913496,-0.183289,-0.016815232,-0.17891891,0.035482574,-0.47749344,0.045812283,-0.18171209,-0.26851654,-0.23790641,-0.031265125,-0.09052488,0.39467362,-0.17942387,0.03190921,-0.10981266,-0.0025394445,0.20603913,0.025554543,0.4256653,0.24568625,0.4249383,-0.17633414,-0.013520656,-0.05477642,-0.17410815,-0.027056724,-0.19314905,-0.02199413,-0.06601141,0.08890832,0.21527955,0.26432732,-0.206094,0.09986605,-0.19269569,0.23927201,-0.078770265,-0.5005166,0.34239575,-0.20194997,0.033272278,0.093280755,-0.02519563,0.11426472,0.1641559,-0.31923527,0.035225395,0.14498578,0.19286878,-0.20215587,0.35426673,0.14549012,0.3590309,-0.039876506,-0.15608044,0.13172984,-0.1126409,0.35500327,0.47653407,0.102934584,-0.12308526,-0.06852725,0.0009461567,2.425926792122358e-05,0.0010311057557983174,0.042502237397983714,2017-03-16 00:00:00,2021-12-31 00:00:00,0.7849998458848442,-0.7424976084868604
"Joe Manchin, Iii",0.014204511,-0.008266991,0.015034251,0.0148780905,-0.01118217,0.0042491183,0.0151414,0.004704604,-0.0034077968,0.007662164,0.007698288,0.008991187,-0.0052117705,-0.012628129,-0.002595326,-0.004060656,-0.004985666,0.0030825045,-0.015041979,0.015443539,-0.002727937,0.0005147811,0.0068984926,-0.015546234,0.0067366995,0.0146937035,0.013857232,0.0015682932,-0.0033368059,-0.0135932565,0.0097681265,-0.0048470516,0.01353042,0.014338108,-0.012003042,-0.0052742045,0.008268589,0.001737129,-0.003779143,-0.005407078,-0.0024609063,0.0035182722,0.00845406,-0.00042347796,0.0003052447,-0.005342204,0.013435444,-0.012650289,-0.003828423,-0.006781956,0.0055587403,0.003771985,-0.0013609398,0.0004514549,-0.010422364,-0.001756601,0.011799984,0.00224768,0.015080409,-0.0039059762,0.0041415226,0.00060097687,0.0012760144,0.0022746902,0.0004240620288460538,0.01966283783060707,0.7276904414998283,2017-04-21 00:00:00,2021-12-31 00:00:00,0.7971808837599484,-0.06949044226012013
John Cornyn,-0.39084288,-0.06801507,0.12878,0.19341509,0.064978175,-0.30554274,0.46735054,-0.36465243,0.08123828,0.036573336,-0.10221026,-0.03618501,0.1838857,-0.12537773,0.38487098,-0.15251924,0.076943144,0.39287072,-0.2576433,0.3302062,0.049402796,0.33318838,-0.056354247,-0.19956252,0.2716092,-0.34124184,-0.1918446,0.08322,-0.29321167,-0.08095292,0.13966776,0.24021569,-0.015510831,-0.14513488,0.2363129,-0.40776616,0.12085527,-0.17772342,-0.78019595,0.1698518,-0.2869044,0.27528092,0.28777018,0.2815349,0.30997282,0.25978214,-0.16949333,-0.036167853,0.37690738,0.24425091,-0.26534033,0.46823764,0.28073844,0.46916923,-0.23528688,-0.40781927,0.16906515,-0.16872232,0.14129002,0.72144413,0.0992201,-0.16946861,-0.1472613,-0.046283897,0.00042117626030691073,0.008158822560436915,0.9792348052135674,2015-08-21 00:00:00,2021-12-31 00:00:00,0.9597666773485568,0.01946812786501062
